CountryName,Date,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,total_vaccinations_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,population,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H8M_Protection of elderly people,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
Brazil,20200304,0.009,0.001,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200305,0.009,0.001,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200306,0.014,0.001,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200307,0.037,0.005,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200308,0.06,0.008,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200309,0.088,0.011,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200310,0.116,0.015,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200311,0.116,0.015,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,11.11,9.11,10.42,0
Brazil,20200312,0.158,0.021,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,28.7,19.01,21.73,0
Brazil,20200313,0.279,0.038,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,1,2,0,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,37.96,24.22,27.68,0
Brazil,20200314,0.358,0.046,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,1,2,2,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,42.13,26.56,30.36,0
Brazil,20200315,0.39,0.047,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,1,2,2,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,42.13,26.56,30.36,0
Brazil,20200316,0.562,0.068,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,1,2,2,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,42.13,26.56,30.36,0
Brazil,20200317,0.929,0.116,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,2,0,1,2,2,0,1,0,0,2,1,0,0,0,1,0,57.87,38.54,40.48,25
Brazil,20200318,1.087,0.139,,0,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,0,1,2,2,0,1,32243799400,0,2,1,0,878843714,0,1,0,60.65,40.1,42.26,25
Brazil,20200319,1.352,0.171,0.005,0.001,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,1,1,2,3,0,1,1943482646,0,2,1,0,0,0,1,0,66.2,43.23,45.83,25
Brazil,20200320,1.988,0.244,0.019,0.003,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,1,1,2,3,0,1,0,0,2,1,0,0,0,1,0,66.2,43.23,45.83,25
Brazil,20200321,1.988,0.233,0.019,0.003,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,3,0,1,0,0,2,1,0,0,0,1,1,71.76,48.44,51.79,25
Brazil,20200322,4.199,0.544,0.051,0.007,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,3,0,1,10862120914,0,2,1,0,0,0,2,1,71.76,50,53.57,25
Brazil,20200323,4.199,0.52,0.051,0.007,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,3,0,1,15641501267,0,2,1,0,1560249503,0,2,1,71.76,50,53.57,25
Brazil,20200324,7.18,0.893,0.116,0.017,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,3,0,1,0,0,2,1,0,0,0,2,1,71.76,50,53.57,25
Brazil,20200325,8.783,1.099,0.158,0.023,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,3,0,1,672417811,0,2,1,0,0,0,2,1,71.76,50,53.57,25
Brazil,20200326,10.222,1.267,0.214,0.03,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,3,0,1,0,0,2,1,0,0,0,2,1,71.76,50,53.57,25
Brazil,20200327,11.3,1.33,0.265,0.035,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,0,1,0,0,2,1,0,0,0,2,1,74.54,51.56,55.36,25
Brazil,20200328,13.538,1.65,0.358,0.048,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,0,1,0,0,2,1,0,0,0,2,1,74.54,51.56,55.36,25
Brazil,20200329,15.87,1.667,0.427,0.054,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,0,1,0,0,2,1,0,0,0,2,1,74.54,51.56,55.36,25
Brazil,20200330,18.127,1.99,0.529,0.068,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,0,1,0,0,2,1,0,0,0,2,1,74.54,51.56,55.36,25
Brazil,20200331,19.767,1.798,0.632,0.074,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,0,1,0,0,2,1,0,187045000,0,2,1,74.54,51.56,55.36,25
Brazil,20200401,21.267,1.783,0.738,0.083,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,0,1,1.17839E+11,0,2,1,2,0,0,2,1,74.54,57.81,62.5,25
Brazil,20200402,26.552,2.333,0.934,0.103,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,125175000,0,2,1,2,9191176,0,2,1,74.54,60.94,62.5,50
Brazil,20200403,31.749,2.921,1.119,0.122,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,1758230000,0,2,1,74.54,60.94,62.5,50
Brazil,20200404,36.737,3.314,1.389,0.147,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,2,1,74.54,60.94,62.5,50
Brazil,20200405,42.06,3.741,1.667,0.177,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,2,1,74.54,60.94,62.5,50
Brazil,20200406,47.735,4.23,2.006,0.211,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,2,1,74.54,60.94,62.5,50
Brazil,20200407,51.692,4.561,2.257,0.232,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,2,1,74.54,60.94,62.5,50
Brazil,20200408,55.993,4.961,2.568,0.261,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,783527,0,2,1,2,63171900,0,2,1,74.54,60.94,62.5,50
Brazil,20200409,63.707,5.308,3.098,0.309,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,1958820,0,2,1,74.54,60.94,62.5,50
Brazil,20200410,73.971,6.032,3.716,0.371,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,783527000,0,2,1,74.54,60.94,62.5,50
Brazil,20200411,82.935,6.6,4.37,0.426,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,2355300,0,4,1,74.54,64.06,66.07,50
Brazil,20200412,91.207,7.021,4.904,0.462,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200413,96.264,6.933,5.22,0.459,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,50157800,0,4,1,74.54,64.06,66.07,50
Brazil,20200414,102.961,7.324,5.68,0.489,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,28097700,0,4,1,74.54,64.06,66.07,50
Brazil,20200415,108.818,7.546,6.168,0.514,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,7973660,0,4,1,74.54,64.06,66.07,50
Brazil,20200416,117.327,7.66,7.115,0.574,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,227819000,0,4,1,74.54,64.06,66.07,50
Brazil,20200417,131.529,8.223,8.063,0.621,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,113909000,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200418,141.306,8.339,8.936,0.652,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200419,156.432,9.318,9.944,0.72,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200420,169.98,10.531,10.9,0.811,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,892291000,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200421,179.524,10.938,11.434,0.822,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,14674800,0,4,1,74.54,64.06,66.07,50
Brazil,20200422,188.474,11.379,11.959,0.827,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200423,200.076,11.821,12.73,0.802,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200424,212.513,11.569,13.497,0.776,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,4528169014,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200425,229.86,12.651,15.387,0.922,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,3,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,74.54,64.06,66.07,50
Brazil,20200426,246.129,12.814,17.045,1.014,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200427,271.739,14.537,18.652,1.107,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,88183421.27,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200428,287.432,15.415,19.53,1.156,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200429,308.857,17.198,21.099,1.306,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200430,333.867,19.113,23.301,1.51,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200501,363.015,21.5,25.386,1.699,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200502,396.538,23.811,27.407,1.717,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200503,425.375,25.607,29.394,1.764,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,0,0,4,1,77.31,65.62,67.86,50
Brazil,20200504,448.458,25.246,31.35,1.814,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,1,2,4,1,1,0,0,2,1,2,10484739.7,0,4,1,77.31,65.62,67.86,50
Brazil,20200505,469.766,26.048,32.627,1.871,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,150000,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200506,500.572,27.388,34.002,1.843,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,14978072.61,0,4,1,81.02,67.71,70.24,50
Brazil,20200507,532.781,28.416,36.788,1.927,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200508,581.561,31.221,39.645,2.037,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,869716472,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200509,627.485,32.992,42.478,2.153,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200510,674.96,35.655,45.966,2.367,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200511,724.242,39.398,49.356,2.572,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200512,755.638,40.839,51.66,2.719,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200513,781.795,40.175,53.499,2.785,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200514,824.793,41.716,57.59,2.972,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200515,877.669,42.301,61.069,3.061,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200516,942.43,44.992,64.989,3.216,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200517,1013.513,48.365,68.816,3.264,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200518,1082.802,51.223,72.606,3.321,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200519,1119.67,52.005,74.858,3.314,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200520,1180.697,56.986,77.989,3.499,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200521,1261.547,62.393,83.464,3.696,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200522,1354.207,68.077,87.589,3.788,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200523,1440.165,71.105,93.106,4.017,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200524,1536.782,74.753,97.755,4.134,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,1,2,0,0,4,1,81.02,67.71,70.24,50
Brazil,20200525,1613.452,75.807,102.237,4.233,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200526,1686.894,81.032,105.27,4.344,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200527,1741.173,80.068,109.018,4.433,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200528,1816.988,79.349,113.843,4.34,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200529,1912.658,79.779,118.887,4.471,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200530,2035.348,85.026,124.256,4.45,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200531,2160.413,89.09,129.476,4.532,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,3,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,81.02,69.79,72.62,50
Brazil,20200601,2314.95,100.214,133.916,4.526,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200602,2391.16,100.609,136.146,4.411,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200603,2445.025,100.55,139.039,4.289,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200604,2579.416,108.918,144.9,4.437,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200605,2712.398,114.249,151.166,4.611,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200606,2856.026,117.24,158.007,4.822,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200607,2999.213,119.829,162.674,4.743,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200608,3124.96,115.716,166.873,4.708,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200609,3212.794,117.376,169.311,4.738,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200610,3285.498,120.067,172.465,4.775,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200611,3434.541,122.161,178.372,4.782,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200612,3587.402,125,184.289,4.732,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200613,3728.647,124.66,190.044,4.577,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200614,3849.317,121.444,194.266,4.513,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200615,3950.119,117.88,198.408,4.505,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200616,4029.585,116.684,201.251,4.563,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200617,4125.477,119.997,204.163,4.528,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200618,4287.65,121.873,210.117,4.535,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200619,4437.144,121.392,216.011,4.532,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200620,4542.873,116.318,221.76,4.531,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200621,4797.251,135.419,227.361,4.728,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200622,4958.254,144.019,232.108,4.814,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
Brazil,20200623,5039.34,144.251,235.085,4.833,,,,,,,,25.04,33.5,3.4,177.961,8.11,10.1,17.9,2.2,215313504,3,2,2,4,2,2,2,4,1,1,0,0,2,2,2,0,0,4,1,77.31,67.71,70.24,50
